temperature,package,preservative,sterilization,target
6372.06497769548,12479.393177555881,5434.034848431995,32116.705504587157,1000
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,10000
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,10000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,100
6372.06497769548,12479.393177555881,9373.237120677488,805.1482177771094,100
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,100
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,9373.237120677488,805.1482177771094,100
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,100
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1000
7804.144823066842,153.2520642201835,5434.034848431995,805.1482177771094,1
7804.144823066842,153.2520642201835,617.9508904479223,805.1482177771094,100
7804.144823066842,153.2520642201835,617.9508904479223,805.1482177771094,100
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,100
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,551.2197846031113,5434.034848431995,805.1482177771094,1
7804.144823066842,551.2197846031113,1774.7912844036698,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
9443.077326343382,12479.393177555881,5434.034848431995,24065.89908256881,100
9443.077326343382,12479.393177555881,5434.034848431995,24065.89908256881,1000
9443.077326343382,12479.393177555881,5434.034848431995,24065.89908256881,1000
9443.077326343382,12479.393177555881,28754.507506255213,805.1482177771094,1000
9443.077326343382,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,1
7804.144823066842,551.2197846031113,5434.034848431995,805.1482177771094,1
7804.144823066842,551.2197846031113,5434.034848431995,805.1482177771094,1
7804.144823066842,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,28754.507506255213,32116.705504587157,10000
6372.06497769548,12479.393177555881,5434.034848431995,32116.705504587157,1
7804.144823066842,12479.393177555881,28754.507506255213,12715.798165137614,1000
7804.144823066842,12479.393177555881,5434.034848431995,12715.798165137614,100
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,100
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,28754.507506255213,805.1482177771094,100
6372.06497769548,153.2520642201835,9373.237120677488,805.1482177771094,1
6372.06497769548,153.2520642201835,617.9508904479223,805.1482177771094,100
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
9443.077326343382,12479.393177555881,5434.034848431995,12715.798165137614,10000
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,28754.507506255213,805.1482177771094,1
7804.144823066842,12479.393177555881,28754.507506255213,12715.798165137614,1000
7804.144823066842,12479.393177555881,5434.034848431995,12715.798165137614,100
6372.06497769548,153.2520642201835,617.9508904479223,805.1482177771094,100
6372.06497769548,153.2520642201835,617.9508904479223,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,24065.89908256881,1
9443.077326343382,12479.393177555881,5434.034848431995,24065.89908256881,10000
9443.077326343382,12479.393177555881,5434.034848431995,24065.89908256881,100000
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,100000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,10000
6372.06497769548,551.2197846031113,28754.507506255213,805.1482177771094,1
6372.06497769548,551.2197846031113,28754.507506255213,12715.798165137614,1000
7804.144823066842,551.2197846031113,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,24065.89908256881,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,100000
7804.144823066842,551.2197846031113,1774.7912844036698,805.1482177771094,1
7804.144823066842,551.2197846031113,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
7804.144823066842,153.2520642201835,5434.034848431995,805.1482177771094,1
9443.077326343382,12479.393177555881,9373.237120677488,24065.89908256881,1
9443.077326343382,12479.393177555881,5434.034848431995,24065.89908256881,100
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1000
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,10000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,100
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
7804.144823066842,551.2197846031113,5434.034848431995,805.1482177771094,1
7804.144823066842,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,32116.705504587157,1
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,1
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,1
6372.06497769548,12479.393177555881,9373.237120677488,32116.705504587157,1000
6372.06497769548,12479.393177555881,9373.237120677488,24065.89908256881,100000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,100
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,9373.237120677488,805.1482177771094,1000
7804.144823066842,12479.393177555881,9373.237120677488,805.1482177771094,1000
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,24065.89908256881,100
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1000
6372.06497769548,153.2520642201835,9373.237120677488,805.1482177771094,100
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,9373.237120677488,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
7804.144823066842,153.2520642201835,5434.034848431995,805.1482177771094,1
9443.077326343382,12479.393177555881,5434.034848431995,32116.705504587157,1000
7804.144823066842,12479.393177555881,5434.034848431995,32116.705504587157,100000
6372.06497769548,12479.393177555881,5434.034848431995,32116.705504587157,100000
6372.06497769548,12479.393177555881,9373.237120677488,805.1482177771094,100
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,100
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,10000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,10000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,32116.705504587157,10000
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,617.9508904479223,805.1482177771094,1000
6372.06497769548,153.2520642201835,617.9508904479223,805.1482177771094,1000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,9373.237120677488,805.1482177771094,1000
6372.06497769548,153.2520642201835,9373.237120677488,805.1482177771094,1000
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,9373.237120677488,805.1482177771094,100
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
7804.144823066842,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,100
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,153.2520642201835,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,32116.705504587157,1000
7804.144823066842,12479.393177555881,5434.034848431995,12715.798165137614,1000
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,100
7804.144823066842,12479.393177555881,28754.507506255213,12715.798165137614,10000
6372.06497769548,12479.393177555881,28754.507506255213,12715.798165137614,100000
9443.077326343382,12479.393177555881,5434.034848431995,24065.89908256881,1000
7804.144823066842,12479.393177555881,5434.034848431995,32116.705504587157,100
7804.144823066842,12479.393177555881,5434.034848431995,12715.798165137614,100
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,153.2520642201835,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,9373.237120677488,32116.705504587157,10000
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,100
6372.06497769548,153.2520642201835,617.9508904479223,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,28754.507506255213,805.1482177771094,100000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,10000
9443.077326343382,12479.393177555881,28754.507506255213,12715.798165137614,100000
9443.077326343382,12479.393177555881,617.9508904479223,12715.798165137614,1
9443.077326343382,12479.393177555881,9373.237120677488,12715.798165137614,1
9443.077326343382,12479.393177555881,5434.034848431995,12715.798165137614,1
7804.144823066842,12479.393177555881,5434.034848431995,24065.89908256881,1
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,1000
7804.144823066842,12479.393177555881,9373.237120677488,805.1482177771094,100
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,32116.705504587157,100
7804.144823066842,12479.393177555881,5434.034848431995,12715.798165137614,100
7804.144823066842,12479.393177555881,9373.237120677488,32116.705504587157,10000
7804.144823066842,12479.393177555881,9373.237120677488,805.1482177771094,1000
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1000
7804.144823066842,153.2520642201835,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,9373.237120677488,32116.705504587157,1
7804.144823066842,12479.393177555881,5434.034848431995,32116.705504587157,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,9373.237120677488,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
7804.144823066842,12479.393177555881,5434.034848431995,12715.798165137614,100
7804.144823066842,12479.393177555881,9373.237120677488,12715.798165137614,100
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,1000
6372.06497769548,551.2197846031113,5434.034848431995,24065.89908256881,10000
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,32116.705504587157,100
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,100
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,100
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,100
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,100
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,100
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,100
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1000
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,617.9508904479223,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
9443.077326343382,12479.393177555881,5434.034848431995,805.1482177771094,100
9443.077326343382,12479.393177555881,5434.034848431995,24065.89908256881,10000
7804.144823066842,12479.393177555881,5434.034848431995,32116.705504587157,100000
7804.144823066842,12479.393177555881,28754.507506255213,32116.705504587157,100000
7804.144823066842,12479.393177555881,28754.507506255213,32116.705504587157,100000
7804.144823066842,12479.393177555881,28754.507506255213,32116.705504587157,100000
6372.06497769548,12479.393177555881,5434.034848431995,32116.705504587157,100000
6372.06497769548,12479.393177555881,5434.034848431995,32116.705504587157,100000
7804.144823066842,12479.393177555881,5434.034848431995,32116.705504587157,100000
7804.144823066842,12479.393177555881,5434.034848431995,32116.705504587157,10000
7804.144823066842,12479.393177555881,5434.034848431995,32116.705504587157,100
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,100000
6372.06497769548,12479.393177555881,5434.034848431995,24065.89908256881,100000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,100
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,1
7804.144823066842,551.2197846031113,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,100
7804.144823066842,12479.393177555881,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,5434.034848431995,805.1482177771094,1
6372.06497769548,153.2520642201835,28754.507506255213,805.1482177771094,100
6372.06497769548,153.2520642201835,28754.507506255213,805.1482177771094,100
6372.06497769548,153.2520642201835,28754.507506255213,805.1482177771094,100
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,100
6372.06497769548,12479.393177555881,28754.507506255213,805.1482177771094,1000
6372.06497769548,12479.393177555881,5434.034848431995,805.1482177771094,100
